file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/622924509,1612283768_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/2878657841,166010741_align.jpg",Yes,1.0438,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/2729113278,3352973162_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/281890912,1280335134_align.jpg",Yes,0.6198,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/2847638139,216886377_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/b8389b504fc2d5620e1b1e1be71190ef76c66c31.jpg_align.jpg",Yes,1.4741,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/1812053195,1599799129_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/315840367,1646856077_align.jpg",Yes,1.2063,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/186231401,1009533862_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2318980249,222897740_align.jpg",Yes,0.7002,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/4166519670,2959888388_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1487128871,1539912742_align.jpg",Yes,1.2078,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/3742072501,3657081012_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/833421920,2210990377_align.jpg",Yes,1.1889,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/197751924,4281549432_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/1071008261,3421481532_align.jpg",Yes,1.3188,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/2129050252,3559432859_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/3564862385,2405673420_align.jpg",Yes,0.936,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/1115576736,85032566_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/898598227,1469908592_align.jpg",Yes,1.006,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/2041817745,4032619713_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/1691809947,1808751889_align.jpg",Yes,1.0558,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/377615807,1483555552_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2463138406,641632305_align.jpg",Yes,0.9973,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1852589531,327628393_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/128137840,2117297645_align.jpg",Yes,1.162,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/2286528463,179206410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/1019610074,489118199_align.jpg",Yes,1.3567,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1054945018,4155240356_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1153973069,2542754362_align.jpg",Yes,1.1536,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/5ab5c9ea15ce36d345177f8a3af33a87e950b17d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/71cf3bc79f3df8dca0f6eb2acd11728b46102845.jpg_align.jpg",Yes,1.2197,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1640133286,1136305323_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/649047430,2403539310_align.jpg",Yes,0.5504,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/507774182,1316559819_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3195010672,1693685981_align.jpg",Yes,1.081,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/183768517,1222366916_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/4066257946,1457915505_align.jpg",Yes,1.2217,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/f6428f8f9127e1b1503d923c.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/2323334243,3626337978_align.jpg",Yes,1.151,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/152211649,865888269_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/1163481485,3184378128_align.jpg",Yes,1.2625,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1460525175,2904822493_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1028521298,188275969_align.jpg",Yes,1.0231,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/1263249589,1915087814_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/710079159,2478549838_align.jpg",Yes,1.1325,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/738392786,1891902509_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1088536270,1378145259_align.jpg",Yes,1.4495,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1366057738,1425923120_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1058573714,3636184162_align.jpg",Yes,0.9157,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/4130742780,3328694628_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/1991674431,2262235726_align.jpg",Yes,1.3806,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/4230510909,3497004786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/1044917229,605403480_align.jpg",Yes,0.8897,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/8c511fe91ed4612cb90e2d4d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1013159452,114441225_align.jpg",Yes,0.9378,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/ac4bd11373f0820297be86d84bfbfbedab641b2c.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/2514167567,2752020400_align.jpg",Yes,1.0046,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/d1a20cf431adcbef458374e3adaf2edda2cc9f9b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/242dd42a2834349b15536660c8ea15ce37d3bef9.jpg_align.jpg",Yes,1.1091,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3777760480,330022229_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3277762921,3840662146_align.jpg",Yes,0.6535,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3162251171,286943984_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/900458901,649424203_align.jpg",Yes,0.8649,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/63461000,544873522_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3582944119,4276219052_align.jpg",Yes,0.6313,1,Yes
