file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/3354959627,440534418_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/3999731422,439418083_align.jpg",Yes,0.7525,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/4112936682,2064817716_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/108635752,2791098986_align.jpg",Yes,1.4236,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3532216566,3787775575_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/1783068801,3853244019_align.jpg",Yes,1.4787,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/0ff41bd5ad6eddc422b8e0f93adbb6fd52663350.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/359b033b5bb5c9eaf1165bfed339b6003bf3b3c2.jpg_align.jpg",Yes,1.1623,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/2884937357,3342663220_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/176993894,3334909948_align.jpg",Yes,0.6289,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/1416164342,2279307212_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/1518970999,1464446250_align.jpg",Yes,0.7664,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/1850116138,1514592301_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2536898098,3014101492_align.jpg",Yes,0.962,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/29741720,1106571377_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2420322008,900322569_align.jpg",Yes,0.798,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2167561284,2026489491_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/4281936794,2773117312_align.jpg",Yes,0.8302,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/3767848314,2882113559_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/2183569850,115813056_align.jpg",Yes,1.2902,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/794684868,1405627491_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/1218857873,1764448834_align.jpg",Yes,1.2887,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1669902033,2164880609_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/2588777944,1901981460_align.jpg",Yes,1.4662,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/3577747157,730794576_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2155981607,3731658450_align.jpg",Yes,1.1631,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3048536897,3212557985_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/4088720892,2188240253_align.jpg",Yes,0.6772,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/583632678,3914875250_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/3331935647,239252625_align.jpg",Yes,1.0567,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/3314035304,2991958027_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/2098963375,2473802036_align.jpg",Yes,1.2195,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/2227203243,501479842_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/2028153399,3534470499_align.jpg",Yes,1.1621,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/250115744,799195999_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/3849607215,2315919425_align.jpg",Yes,1.2488,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/617413968,2063855904_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/4106949431,3878125490_align.jpg",Yes,1.1317,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1522412232,2825664711_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1017868846,2863970974_align.jpg",Yes,0.6853,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/2503344062,3071681191_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/175557150,889068144_align.jpg",Yes,0.8314,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/3151117672,4279229410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/1125006382,439160657_align.jpg",Yes,1.3279,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/3460247784,1479891003_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/cc506c8b097cdd5dc8fc7a98.jpg_align.jpg",Yes,1.1575,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1934206511,3872738918_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/931875977,329704634_align.jpg",Yes,1.1657,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/b151f8198618367a1fc7023a2e738bd4b21ce58f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/91ef76c6a7efce1bd865b52daf51f3deb58f658e.jpg_align.jpg",Yes,0.8806,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/d7c9ca3f9f8307957d1e71cb.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/2678006734,2324133618_align.jpg",Yes,0.8457,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/626269526,328660526_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1421664568,3173440610_align.jpg",Yes,0.6958,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2848330917,752173858_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/228005992,3687555670_align.jpg",Yes,1.3362,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1183176358,1364672031_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3888950269,713817135_align.jpg",Yes,1.1696,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1666659689,3104752318_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/4109312256,2226794815_align.jpg",Yes,0.2725,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2565338124,3304646339_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/3642646646,3022227149_align.jpg",Yes,0.6904,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/4066118906,2126467659_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/3591680685,2284769760_align.jpg",Yes,1.0671,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/2341932003,1316838456_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/2692664471,3603142121_align.jpg",Yes,1.0511,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1238547982,3531956064_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/2033344003,1387634113_align.jpg",Yes,0.9721,1,Yes
